_id,Date,HB,HBName,DailyPositive,CumulativePositive,CrudeRatePositive,CrudeRate7DayPositive,DailyDeaths,CumulativeDeaths,CrudeRateDeaths,DailyNegative,CumulativeNegative,CrudeRateNegative,TotalTests,PositiveTests,PositivePercentage,PositivePercentage7Day,TotalPillar1,TotalPillar2,HospitalAdmissions,HospitalAdmissionsQF,ICUAdmissions,ICUAdmissionsQF,PositivePillar1,PositivePillar2
7372,20210704,S08000015,NHS Ayrshire and Arran,123,21780,5918.639093,311.964999,0,724,196.7444768,261,130221,35387.10291,1214,127,10.46128501,9.266739164,569,645,,:,,:,2,125
7373,20210704,S08000016,NHS Borders,39,3693,3204.616453,275.0780979,0,103,89.37868796,93,36276,31478.65325,266,43,16.16541353,9.828080229,78,188,,:,,:,2,41
7374,20210704,S08000017,NHS Dumfries and Galloway,13,4781,3224.087936,124.7555466,1,144,97.10702003,132,51233,34549.19415,495,15,3.03030303,3.977164605,287,208,,:,,:,4,11
7375,20210704,S08000019,NHS Forth Valley,90,15724,5139.737849,310.2016801,0,461,150.6880659,213,117418,38380.67532,1156,95,8.21799308,7.839016036,558,598,,:,,:,5,90
7376,20210704,S08000020,NHS Grampian,154,19079,3258.304158,288.6175391,0,462,78.90017932,516,189176,32307.4033,2100,164,7.80952381,7.908906347,1015,1085,,:,,:,20,144
7377,20210704,S08000022,NHS Highland,78,7043,2195.038334,253.3815371,0,170,52.98260924,278,95556,29781.21299,1018,80,7.858546169,7.234219269,425,593,,:,,:,2,78
7378,20210704,S08000024,NHS Lothian,515,48187,5280.824995,562.1979419,1,1126,123.3986126,995,323106,35409.26476,3841,556,14.47539703,12.63991264,1079,2762,,:,,:,10,546
7379,20210704,S08000025,NHS Orkney,1,104,464.2857143,62.5,0,3,13.39285714,11,5353,23897.32143,27,1,3.703703704,3.125,22,5,,:,,:,0,1
7380,20210704,S08000026,NHS Shetland,2,272,1189.331001,48.09794491,0,9,39.35286401,12,7748,33878.44338,46,2,4.347826087,1.748807631,44,2,,:,,:,2,0
7381,20210704,S08000028,NHS Western Isles,1,314,1184.90566,41.50943396,0,9,33.96226415,17,6984,26354.71698,69,1,1.449275362,1.395939086,63,6,,:,,:,1,0
7382,20210704,S08000029,NHS Fife,192,15723,4202.549916,468.0191377,1,384,102.6381204,408,123882,33112.01989,1546,201,13.00129366,11.3174946,683,863,,:,,:,23,178
7383,20210704,S08000030,NHS Tayside,268,22504,5402.472692,669.3074061,0,592,142.1197935,559,147415,35389.50906,1844,286,15.50976139,13.82829323,478,1366,,:,,:,14,272
7384,20210704,S08000031,NHS Greater Glasgow and Clyde,662,90069,7599.220411,501.8392899,2,2254,190.1724545,965,443274,37399.51402,4874,715,14.66967583,12.15423142,1418,3456,,:,,:,32,683
7385,20210704,S08000032,NHS Lanarkshire,268,49280,7444.558584,358.0276754,1,1341,202.5802163,482,239444,36171.97414,2558,288,11.25879593,9.552216265,838,1720,,:,,:,12,276
7386,20210704,S92000003,Scotland,2406,298553,5462.001464,423.0698866,6,7782,142.3710209,4942,1917086,35072.92353,21093,2576,12.21258237,10.65829504,7565,13528,66,,4,,129,2447
7387,20210705,S08000015,NHS Ayrshire and Arran,187,21967,5969.455692,307.6170548,0,724,196.7444768,417,130638,35500.42121,2316,189,8.160621762,9.227619872,1288,1028,,:,,:,9,180
7388,20210705,S08000016,NHS Borders,50,3743,3248.004165,275.0780979,0,103,89.37868796,214,36490,31664.35266,743,57,7.671601615,9.997102289,349,394,,:,,:,2,55
7389,20210705,S08000017,NHS Dumfries and Galloway,37,4818,3249.039045,134.8708612,0,144,97.10702003,140,51373,34643.60375,706,42,5.949008499,4.465709729,428,278,,:,,:,0,42
7390,20210705,S08000019,NHS Forth Valley,150,15874,5188.768673,286.3400124,0,461,150.6880659,439,117857,38524.1722,2487,165,6.634499397,7.360565593,1391,1096,,:,,:,4,161
7391,20210705,S08000020,NHS Grampian,258,19337,3302.365298,286.909743,0,462,78.90017932,912,190088,32463.1543,3975,285,7.169811321,8.023281845,2013,1962,,:,,:,20,265
7392,20210705,S08000022,NHS Highland,118,7161,2231.814499,245.2783145,0,170,52.98260924,492,96048,29934.55089,2261,135,5.970809376,7.24896019,1283,978,,:,,:,14,121
7393,20210705,S08000024,NHS Lothian,758,48945,5363.894399,545.5402251,0,1126,123.3986126,1694,324800,35594.91063,7145,831,11.63051085,12.61215073,2656,4489,,:,,:,29,802
7394,20210705,S08000025,NHS Orkney,1,105,468.75,53.57142857,0,3,13.39285714,42,5395,24084.82143,152,1,0.657894737,2.53164557,141,11,,:,,:,1,0
7395,20210705,S08000026,NHS Shetland,0,272,1189.331001,34.98032357,0,9,39.35286401,23,7771,33979.01181,179,0,0,1.292407108,158,21,,:,,:,0,0
7396,20210705,S08000028,NHS Western Isles,1,315,1188.679245,41.50943396,0,9,33.96226415,15,6999,26411.32075,129,1,0.775193798,1.551480959,121,8,,:,,:,0,1
7397,20210705,S08000029,NHS Fife,264,15987,4273.113624,455.1893727,0,384,102.6381204,687,124569,33295.6459,2926,279,9.53520164,11.13321315,1315,1611,,:,,:,16,263
7398,20210705,S08000030,NHS Tayside,359,22863,5488.656824,647.7013564,3,595,142.8399952,806,148221,35583.00324,3413,394,11.5440961,13.64604534,1444,1969,,:,,:,20,374
7399,20210705,S08000031,NHS Greater Glasgow and Clyde,842,90911,7670.260875,491.2085316,1,2255,190.2568256,1638,444912,37537.71388,8976,916,10.20499109,11.98811919,4226,4750,,:,,:,52,864
7400,20210705,S08000032,NHS Lanarkshire,352,49632,7497.734002,355.912744,1,1342,202.7312829,944,240388,36314.58094,4815,389,8.078920042,9.545746328,2358,2457,,:,,:,18,371
7401,20210705,S92000003,Scotland,3377,301930,5523.783388,413.0991584,5,7787,142.4624954,8463,1925549,35227.75338,40301,3686,9.146175033,10.58630855,19203,21098,83,,9,,185,3501
7402,20210706,S08000015,NHS Ayrshire and Arran,126,22093,6003.695753,291.5840104,0,724,196.7444768,387,131025,35605.58711,2510,136,5.418326693,8.884116758,1659,851,,:,,:,3,133
7403,20210706,S08000016,NHS Borders,56,3799,3296.598403,291.5654287,0,103,89.37868796,136,36626,31782.36723,607,63,10.37891269,10.57912844,329,278,,:,,:,3,60
7404,20210706,S08000017,NHS Dumfries and Galloway,27,4845,3267.246611,126.1042552,0,144,97.10702003,173,51546,34760.26704,931,34,3.651987111,4.266826923,679,252,,:,,:,3,31
7405,20210706,S08000019,NHS Forth Valley,151,16025,5238.126369,287.3206289,1,462,151.0149381,477,118334,38680.09022,2292,153,6.67539267,7.37575182,1186,1106,,:,,:,8,145
7406,20210706,S08000020,NHS Grampian,254,19591,3345.743318,285.8850653,0,462,78.90017932,906,190994,32617.88063,4126,276,6.689287445,8.008561491,2300,1826,,:,,:,27,249
7407,20210706,S08000022,NHS Highland,112,7273,2266.720688,240.291716,1,171,53.29427164,535,96583,30101.29028,2209,128,5.794477139,7.091426658,1364,845,,:,,:,6,122
7408,20210706,S08000024,NHS Lothian,688,49633,5439.292485,525.7043913,5,1131,123.9465638,1570,326370,35766.96731,6905,766,11.09341057,12.51463945,2788,4117,,:,,:,18,748
7409,20210706,S08000025,NHS Orkney,6,111,495.5357143,66.96428571,0,3,13.39285714,16,5411,24156.25,76,6,7.894736842,3.232758621,63,13,,:,,:,5,1
7410,20210706,S08000026,NHS Shetland,1,273,1193.703542,26.23524268,0,9,39.35286401,21,7792,34070.83516,114,1,0.877192982,0.977198697,94,20,,:,,:,1,0
7411,20210706,S08000028,NHS Western Isles,4,319,1203.773585,52.83018868,0,9,33.96226415,21,7020,26490.56604,186,4,2.150537634,2.017291066,176,10,,:,,:,4,0
7412,20210706,S08000029,NHS Fife,232,16219,4335.124155,434.0737177,2,386,103.172694,591,125160,33453.61238,2759,246,8.916274012,10.80826477,1426,1333,,:,,:,22,224
7413,20210706,S08000030,NHS Tayside,329,23192,5567.638939,621.0538951,2,597,143.3201296,703,148924,35751.7705,3307,359,10.85576051,13.43211545,1589,1718,,:,,:,31,328
7414,20210706,S08000031,NHS Greater Glasgow and Clyde,812,91723,7738.770207,469.5251595,1,2256,190.3411967,1530,446442,37666.80166,8266,885,10.70650859,11.65246029,3854,4412,,:,,:,60,825
7415,20210706,S08000032,NHS Lanarkshire,293,49925,7541.996495,342.9210224,1,1343,202.8823494,817,241205,36438.0023,4280,319,7.453271028,9.212660807,2200,2080,,:,,:,14,305
7416,20210706,S92000003,Scotland,3091,305021,5580.332967,398.7925357,13,7800,142.7003293,7883,1933432,35371.97219,38670,3378,8.73545384,10.36817605,19731,18939,100,,2,,205,3173
7417,20210707,S08000015,NHS Ayrshire and Arran,109,22202,6033.316123,271.7465149,0,724,196.7444768,328,131353,35694.71997,1652,121,7.324455206,8.51461039,934,718,,:,,:,5,116
7418,20210707,S08000016,NHS Borders,47,3846,3337.382853,284.6233947,0,103,89.37868796,156,36782,31917.7369,507,53,10.45364892,10.60562156,217,290,,:,,:,2,51
7419,20210707,S08000017,NHS Dumfries and Galloway,18,4863,3279.384989,104.5249174,0,144,97.10702003,126,51672,34845.23569,671,22,3.278688525,3.819804858,462,209,,:,,:,1,21
7420,20210707,S08000019,NHS Forth Valley,164,16189,5291.733403,295.1655607,0,462,151.0149381,292,118626,38775.53689,1815,179,9.862258953,7.677481529,863,952,,:,,:,9,170
7421,20210707,S08000020,NHS Grampian,191,19782,3378.362224,267.0993083,0,462,78.90017932,691,191685,32735.88933,3102,208,6.705351386,7.712656784,1611,1491,,:,,:,18,190
7422,20210707,S08000022,NHS Highland,105,7378,2299.445241,232.1884934,0,171,53.29427164,463,97046,30245.58998,1752,120,6.849315068,7.082079931,912,840,,:,,:,13,107
7423,20210707,S08000024,NHS Lothian,685,50318,5514.361801,506.7452794,1,1132,124.056154,1427,327797,35923.35258,6066,767,12.64424662,12.35156706,2055,4011,,:,,:,27,740
7424,20210707,S08000025,NHS Orkney,7,118,526.7857143,98.21428571,0,3,13.39285714,32,5443,24299.10714,122,9,7.37704918,5.063291139,116,6,,:,,:,9,0
7425,20210707,S08000026,NHS Shetland,6,279,1219.938784,52.47048535,0,9,39.35286401,10,7802,34114.56056,105,6,5.714285714,1.948051948,90,15,,:,,:,4,2
7426,20210707,S08000028,NHS Western Isles,3,322,1215.09434,64.1509434,0,9,33.96226415,21,7041,26569.81132,132,5,3.787878788,2.595628415,123,9,,:,,:,3,2
7427,20210707,S08000029,NHS Fife,209,16428,4390.98709,406.8104669,0,386,103.172694,531,125691,33595.54166,2088,234,11.20689655,10.53210772,899,1189,,:,,:,27,207
7428,20210707,S08000030,NHS Tayside,318,23510,5643.980314,576.1613252,1,598,143.5601969,596,149520,35894.85056,2869,348,12.1296619,13.0129779,1281,1588,,:,,:,30,318
7429,20210707,S08000031,NHS Greater Glasgow and Clyde,686,92409,7796.64878,445.3106544,2,2258,190.5099389,1334,447776,37779.3527,7279,757,10.39978019,11.38757502,3408,3871,,:,,:,31,726
7430,20210707,S08000032,NHS Lanarkshire,348,50273,7594.567648,334.9144963,1,1344,203.0334159,644,241849,36535.28914,3720,390,10.48387097,9.233656313,1784,1936,,:,,:,14,376
7431,20210707,S92000003,Scotland,2896,307917,5633.315038,380.2963776,5,7805,142.7918039,6651,1940083,35493.65166,31932,3221,10.08706,10.18253804,14769,17163,88,,8,,193,3028
7432,20210708,S08000015,NHS Ayrshire and Arran,112,22314,6063.751732,260.6049077,0,724,196.7444768,288,131641,35772.98296,1507,121,8.02919708,8.339563087,773,734,,:,,:,12,109
7433,20210708,S08000016,NHS Borders,30,3876,3363.415481,268.1360639,0,103,89.37868796,116,36898,32018.39639,492,32,6.504065041,10.32412965,228,264,,:,,:,1,31
7434,20210708,S08000017,NHS Dumfries and Galloway,24,4887,3295.569492,105.873626,0,144,97.10702003,115,51787,34922.78643,654,29,4.434250765,4.047109208,343,311,,:,,:,8,21
7435,20210708,S08000019,NHS Forth Valley,129,16318,5333.899912,297.4536659,1,463,151.3418102,297,118923,38872.61792,1717,143,8.328479907,7.886795531,761,956,,:,,:,16,127
7436,20210708,S08000020,NHS Grampian,234,20016,3418.324652,260.268124,0,462,78.90017932,612,192297,32840.40646,3371,259,7.683180065,7.611488346,1305,2066,,:,,:,25,234
7437,20210708,S08000022,NHS Highland,106,7484,2332.481456,226.8902325,2,173,53.91759646,398,97444,30369.63162,1829,118,6.451612903,6.932140707,868,961,,:,,:,6,112
7438,20210708,S08000024,NHS Lothian,614,50932,5581.65021,494.2519918,3,1135,124.3849248,1268,329065,36062.31301,5843,670,11.46671231,12.39533082,2007,3836,,:,,:,17,653
7439,20210708,S08000025,NHS Orkney,3,121,540.1785714,102.6785714,0,3,13.39285714,35,5478,24455.35714,63,3,4.761904762,5.030181087,37,26,,:,,:,3,0
7440,20210708,S08000026,NHS Shetland,1,280,1224.311325,52.47048535,0,9,39.35286401,16,7818,34184.52121,75,1,1.333333333,2.016806723,63,12,,:,,:,1,0
7441,20210708,S08000028,NHS Western Isles,0,322,1215.09434,49.05660377,0,9,33.96226415,11,7052,26611.32075,99,0,0,2.074688797,91,8,,:,,:,0,0
7442,20210708,S08000029,NHS Fife,190,16618,4441.771577,395.3171358,0,386,103.172694,468,126159,33720.63187,2231,207,9.278350515,10.41762276,892,1339,,:,,:,17,190
7443,20210708,S08000030,NHS Tayside,259,23769,5706.157724,531.028688,1,599,143.8002641,587,150107,36035.77002,2769,292,10.54532322,12.58671952,969,1800,,:,,:,20,272
7444,20210708,S08000031,NHS Greater Glasgow and Clyde,735,93144,7858.661537,430.2082279,4,2262,190.8474233,1210,448986,37881.44173,7637,809,10.59316486,11.31584299,2978,4659,,:,,:,40,769
7445,20210708,S08000032,NHS Lanarkshire,291,50564,7638.528008,324.9441054,1,1345,203.1844824,648,242497,36633.18025,4032,323,8.010912698,9.129610279,1418,2614,,:,,:,18,305
7446,20210708,S92000003,Scotland,2728,310645,5683.223564,367.4716429,12,7817,143.0113428,6069,1946152,35604.6835,32374,3015,9.313028974,10.08523969,12743,19631,97,,8,,184,2831
7447,20210709,S08000015,NHS Ayrshire and Arran,100,22414,6090.926384,245.1153564,0,724,196.7444768,268,131909,35845.81103,1411,109,7.725017718,8.071634697,786,625,,:,,:,6,103
7448,20210709,S08000016,NHS Borders,28,3904,3387.7126,249.0454703,0,103,89.37868796,82,36980,32089.55224,342,31,9.064327485,9.894540943,187,155,,:,,:,2,29
7449,20210709,S08000017,NHS Dumfries and Galloway,30,4917,3315.800121,114.640232,0,144,97.10702003,111,51898,34997.63976,596,32,5.369127517,4.252104468,309,287,,:,,:,8,24
7450,20210709,S08000019,NHS Forth Valley,115,16433,5371.49021,289.2818619,0,463,151.3418102,287,119210,38966.43023,1522,125,8.212877792,7.884024259,579,943,,:,,:,15,110
7451,20210709,S08000020,NHS Grampian,185,20201,3449.91888,254.4616173,0,462,78.90017932,646,192943,32950.73008,2926,219,7.484620643,7.562947563,910,2016,,:,,:,12,207
7452,20210709,S08000022,NHS Highland,96,7580,2362.401047,216.2937107,0,173,53.91759646,371,97815,30485.25837,1332,110,8.258258258,6.828155169,478,854,,:,,:,12,98
7453,20210709,S08000024,NHS Lothian,532,51464,5639.952219,476.6079628,2,1137,124.6041053,1174,330239,36190.97196,4880,605,12.39754098,12.3709748,1426,3454,,:,,:,23,582
7454,20210709,S08000025,NHS Orkney,8,129,575.8928571,116.0714286,0,3,13.39285714,29,5507,24584.82143,60,8,13.33333333,5.436893204,34,26,,:,,:,6,2
7455,20210709,S08000026,NHS Shetland,2,282,1233.056406,56.8430258,0,9,39.35286401,19,7837,34267.59948,65,2,3.076923077,2.124183007,59,6,,:,,:,1,1
7456,20210709,S08000028,NHS Western Isles,0,322,1215.09434,41.50943396,0,9,33.96226415,20,7072,26686.79245,65,1,1.538461538,1.947148818,57,8,,:,,:,1,0
7457,20210709,S08000029,NHS Fife,176,16794,4488.814049,381.9527972,0,386,103.172694,447,126606,33840.10905,1781,205,11.51038742,10.44312348,673,1108,,:,,:,19,186
7458,20210709,S08000030,NHS Tayside,226,23995,5760.412916,496.4590085,1,600,144.0403313,586,150693,36176.44941,2775,253,9.117117117,12.06502683,1199,1576,,:,,:,14,239
7459,20210709,S08000031,NHS Greater Glasgow and Clyde,599,93743,7909.199825,417.383821,3,2265,191.1005366,1201,450187,37982.77142,6090,668,10.96880131,11.24400424,2260,3830,,:,,:,30,638
7460,20210709,S08000032,NHS Lanarkshire,284,50848,7681.430902,319.9589099,1,1346,203.335549,620,243117,36726.8415,3638,306,8.411214953,9.098383119,1163,2475,,:,,:,23,283
7461,20210709,S92000003,Scotland,2381,313026,5726.783754,354.7200878,7,7824,143.1394072,5861,1952013,35711.90999,27527,2677,9.724997275,9.978839305,10125,17402,78,,5,,172,2505
7462,20210710,S08000015,NHS Ayrshire and Arran,79,22493,6112.394359,227.1800864,0,724,196.7444768,187,132096,35896.62763,838,87,10.38186158,7.774283718,369,469,,:,,:,1,86
7463,20210710,S08000016,NHS Borders,21,3925,3405.935439,235.1614023,1,104,90.24644221,89,37069,32166.78237,236,24,10.16949153,9.489508299,92,144,,:,,:,2,22
7464,20210710,S08000017,NHS Dumfries and Galloway,21,4938,3329.961562,114.640232,0,144,97.10702003,95,51993,35061.70342,339,22,6.489675516,4.462659381,160,179,,:,,:,0,22
7465,20210710,S08000019,NHS Forth Valley,77,16510,5396.659367,286.3400124,0,463,151.3418102,170,119380,39021.9985,789,87,11.02661597,8.040414332,214,575,,:,,:,16,71
7466,20210710,S08000020,NHS Grampian,140,20341,3473.828025,241.8239262,0,462,78.90017932,492,193435,33034.75365,1754,150,8.551881414,7.310105835,594,1160,,:,,:,6,144
7467,20210710,S08000022,NHS Highland,45,7625,2376.425856,205.6971888,0,173,53.91759646,265,98080,30567.84891,837,58,6.929510155,6.664886991,325,512,,:,,:,7,51
7468,20210710,S08000024,NHS Lothian,441,51905,5688.281515,463.8954947,2,1139,124.8232857,882,331121,36287.63055,3432,487,14.18997669,12.28484467,817,2615,,:,,:,14,473
7469,20210710,S08000025,NHS Orkney,0,129,575.8928571,116.0714286,0,3,13.39285714,3,5510,24598.21429,23,0,0,5.353728489,21,2,,:,,:,0,0
7470,20210710,S08000026,NHS Shetland,3,285,1246.174027,65.58810669,0,9,39.35286401,17,7854,34341.93266,42,3,7.142857143,2.396166134,35,7,,:,,:,3,0
7471,20210710,S08000028,NHS Western Isles,4,326,1230.188679,49.05660377,0,9,33.96226415,19,7091,26758.49057,53,4,7.547169811,2.182810368,45,8,,:,,:,4,0
7472,20210710,S08000029,NHS Fife,129,16923,4523.294042,372.0631866,0,386,103.172694,324,126930,33926.70997,1159,139,11.9930975,10.4278813,319,840,,:,,:,14,125
7473,20210710,S08000030,NHS Tayside,185,24180,5804.825351,466.6906734,1,601,144.2803985,372,151065,36265.75441,1396,207,14.82808023,11.64208349,386,1010,,:,,:,8,199
7474,20210710,S08000031,NHS Greater Glasgow and Clyde,430,94173,7945.479397,402.1126523,3,2268,191.3536499,801,450988,38050.35267,3991,475,11.901779,11.09035723,1247,2744,,:,,:,27,448
7475,20210710,S08000032,NHS Lanarkshire,236,51084,7717.082603,313.0098495,1,1347,203.4866155,463,243580,36796.7853,2200,272,12.36363636,9.059937408,517,1683,,:,,:,13,259
7476,20210710,S92000003,Scotland,1811,314837,5759.915843,341.9319429,8,7832,143.2857666,4179,1956192,35788.36443,17116,2016,11.77845291,9.841014674,5143,11973,84,,5,,115,1901
7477,20210711,S08000015,NHS Ayrshire and Arran,83,22576,6134.949319,216.3102258,1,725,197.0162233,232,132328,35959.67282,1021,85,8.325171401,7.534429143,546,475,,:,,:,5,80
7478,20210711,S08000016,NHS Borders,19,3944,3422.42277,217.8063173,0,104,90.24644221,61,37130,32219.71538,206,19,9.223300971,8.905202681,86,120,,:,,:,0,19
7479,20210711,S08000017,NHS Dumfries and Galloway,15,4953,3340.076876,115.9889406,0,144,97.10702003,52,52045,35096.76984,322,18,5.590062112,4.716757525,216,106,,:,,:,2,16
7480,20210711,S08000019,NHS Forth Valley,81,16591,5423.136012,283.398163,1,464,151.6686824,213,119593,39091.62227,1027,86,8.373904576,8.052193321,551,476,,:,,:,20,66
7481,20210711,S08000020,NHS Grampian,169,20510,3502.689779,244.3856204,0,462,78.90017932,411,193846,33104.94407,1933,177,9.156751164,7.429083872,990,943,,:,,:,17,160
7482,20210711,S08000022,NHS Highland,53,7678,2392.943963,197.9056286,0,173,53.91759646,210,98290,30633.29801,861,66,7.665505226,6.632975363,424,437,,:,,:,7,59
7483,20210711,S08000024,NHS Lothian,436,52341,5736.062861,455.2378656,0,1139,124.8232857,931,332052,36389.65906,3623,476,13.13828319,12.14440281,1118,2505,,:,,:,8,468
7484,20210711,S08000025,NHS Orkney,0,129,575.8928571,111.6071429,0,3,13.39285714,5,5515,24620.53571,22,0,0,5.212355212,16,6,,:,,:,0,0
7485,20210711,S08000026,NHS Shetland,4,289,1263.664189,74.33318758,0,9,39.35286401,13,7867,34398.77569,39,4,10.25641026,2.746365105,33,6,,:,,:,4,0
7486,20210711,S08000028,NHS Western Isles,5,331,1249.056604,64.1509434,0,9,33.96226415,22,7113,26841.50943,82,5,6.097560976,2.680965147,79,3,,:,,:,5,0
7487,20210711,S08000029,NHS Fife,115,17038,4554.032021,351.4821052,0,386,103.172694,281,127211,34001.81755,1258,127,10.09538951,10.1182932,617,641,,:,,:,9,118
7488,20210711,S08000030,NHS Tayside,184,24364,5848.997719,446.525027,0,601,144.2803985,359,151424,36351.93854,1309,208,15.88999236,11.55398587,409,900,,:,,:,13,195
7489,20210711,S08000031,NHS Greater Glasgow and Clyde,469,94642,7985.049441,385.8290304,4,2272,191.6911343,772,451760,38115.48716,4145,521,12.56936068,10.84641256,1537,2608,,:,,:,32,489
7490,20210711,S08000032,NHS Lanarkshire,248,51332,7754.547103,309.9885189,0,1347,203.4866155,421,244001,36860.38431,2320,272,11.72413793,9.082183563,744,1576,,:,,:,16,256
7491,20210711,S92000003,Scotland,1881,316718,5794.328577,332.3271131,6,7838,143.395536,3983,1960175,35861.23308,18200,2068,11.36263736,9.732679992,7375,10825,71,,5,,138,1930
7492,20210712,S08000015,NHS Ayrshire and Arran,108,22684,6164.297943,194.8422511,2,727,197.5597163,357,132685,36056.68632,2078,120,5.774783446,7.070890442,1349,729,,:,,:,6,114
7493,20210712,S08000016,NHS Borders,51,3995,3466.678237,218.6740715,0,104,90.24644221,133,37263,32335.12669,592,55,9.290540541,9.28906774,320,272,,:,,:,11,44
7494,20210712,S08000017,NHS Dumfries and Galloway,29,4982,3359.633151,110.5941061,0,144,97.10702003,163,52208,35206.68959,737,34,4.613297151,4.494117647,500,237,,:,,:,6,28
7495,20210712,S08000019,NHS Forth Valley,104,16695,5457.130716,268.3620436,0,464,151.6686824,362,119955,39209.94999,2190,120,5.479452055,7.86645525,1301,889,,:,,:,20,100
7496,20210712,S08000020,NHS Grampian,226,20736,3541.28597,238.9206729,0,462,78.90017932,783,194629,33238.6645,3535,241,6.817538897,7.374560177,1885,1650,,:,,:,14,227
7497,20210712,S08000022,NHS Highland,93,7771,2421.928567,190.1140684,0,173,53.91759646,455,98745,30775.10441,2062,116,5.625606208,6.579672854,1189,873,,:,,:,6,110
7498,20210712,S08000024,NHS Lothian,534,52875,5794.58405,430.6896514,0,1139,124.8232857,1341,333393,36536.61958,6114,616,10.07523716,11.90082196,2608,3506,,:,,:,33,583
7499,20210712,S08000025,NHS Orkney,6,135,602.6785714,133.9285714,0,3,13.39285714,57,5572,24875,178,6,3.370786517,5.882352941,136,42,,:,,:,3,3
7500,20210712,S08000026,NHS Shetland,9,298,1303.017053,113.6860516,0,9,39.35286401,24,7891,34503.71666,194,9,4.639175258,4.100946372,174,20,,:,,:,8,1
7501,20210712,S08000028,NHS Western Isles,2,333,1256.603774,67.9245283,0,9,33.96226415,22,7135,26924.5283,186,2,1.075268817,2.615193026,173,13,,:,,:,2,0
7502,20210712,S08000029,NHS Fife,184,17222,4603.212787,330.0991634,0,386,103.172694,509,127720,34137.86652,2450,200,8.163265306,9.893632522,1172,1278,,:,,:,12,188
7503,20210712,S08000030,NHS Tayside,286,24650,5917.656944,429.00012,4,605,145.2406674,597,152021,36495.25867,2815,306,10.87033748,11.44431555,1294,1521,,:,,:,21,285
7504,20210712,S08000031,NHS Greater Glasgow and Clyde,614,95256,8036.853296,366.5924201,0,2272,191.6911343,1463,453223,38238.92207,7724,694,8.984981875,10.6554108,3828,3896,,:,,:,39,655
7505,20210712,S08000032,NHS Lanarkshire,331,51663,7804.550124,306.8161218,1,1348,203.637682,685,244686,36963.86489,4333,362,8.354488807,9.150593321,2355,1978,,:,,:,15,347
7506,20210712,S92000003,Scotland,2577,319295,5841.47457,317.6911819,7,7845,143.5236004,6951,1967126,35988.40102,35246,2882,8.17681439,9.577499813,18307,16939,101,,7,,196,2686
7507,20210713,S08000015,NHS Ayrshire and Arran,109,22793,6193.918313,190.2225604,1,728,197.8314628,351,133036,36152.06935,2377,116,4.880100968,6.97353914,1641,736,,:,,:,6,110
7508,20210713,S08000016,NHS Borders,38,4033,3499.652898,203.054495,0,104,90.24644221,131,37394,32448.8025,495,46,9.292929293,9.059233449,242,253,,:,,:,5,41
7509,20210713,S08000017,NHS Dumfries and Galloway,42,5024,3387.956032,120.7094207,0,144,97.10702003,146,52354,35305.14532,981,51,5.198776758,4.837209302,695,286,,:,,:,7,44
7510,20210713,S08000019,NHS Forth Valley,103,16798,5490.798549,252.6721799,2,466,152.3224267,321,120276,39314.87595,1868,119,6.370449679,7.860541728,1027,841,,:,,:,12,107
7511,20210713,S08000020,NHS Grampian,204,20940,3576.125011,230.3816924,1,463,79.07095893,718,195347,33361.28426,3682,226,6.137968495,7.289563119,2188,1494,,:,,:,22,204
7512,20210713,S08000022,NHS Highland,101,7872,2453.40647,186.685782,0,173,53.91759646,386,99131,30895.4061,1844,105,5.694143167,6.589331558,1099,745,,:,,:,8,97
7513,20210713,S08000024,NHS Lothian,462,53337,5845.214742,405.9222567,1,1140,124.932876,1290,334683,36677.99099,5853,520,8.884332821,11.56348608,2546,3307,,:,,:,24,496
7514,20210713,S08000025,NHS Orkney,1,136,607.1428571,111.6071429,0,3,13.39285714,21,5593,24968.75,82,1,1.219512195,4.909090909,72,10,,:,,:,1,0
7515,20210713,S08000026,NHS Shetland,8,306,1337.997376,144.2938347,0,9,39.35286401,25,7916,34613.03017,146,8,5.479452055,4.954954955,123,23,,:,,:,8,0
7516,20210713,S08000028,NHS Western Isles,5,338,1275.471698,71.69811321,0,9,33.96226415,27,7162,27026.41509,197,5,2.538071066,2.702702703,196,1,,:,,:,5,0
7517,20210713,S08000029,NHS Fife,194,17416,4655.066421,319.9422661,0,386,103.172694,483,128203,34266.96603,2309,212,9.181463837,9.972883399,1287,1022,,:,,:,36,176
7518,20210713,S08000030,NHS Tayside,256,24906,5979.114152,411.4752131,2,607,145.7208018,532,152553,36622.97443,3071,277,9.019863237,11.12091273,1787,1284,,:,,:,60,217
7519,20210713,S08000031,NHS Greater Glasgow and Clyde,591,95847,8086.716614,347.9464075,1,2273,191.7755054,1243,454466,38343.79535,7589,658,8.670444064,10.30705208,4020,3569,,:,,:,38,620
7520,20210713,S08000032,NHS Lanarkshire,329,51992,7854.251012,312.2545169,1,1349,203.7887486,646,245332,37061.45386,3919,359,9.160500128,9.452859863,2090,1829,,:,,:,24,335
7521,20210713,S92000003,Scotland,2443,321738,5886.169045,305.8360776,9,7854,143.6882547,6320,1973446,36104.02488,34486,2710,7.858261323,9.441743998,19032,15454,103,,7,,256,2454
7522,20210714,S08000015,NHS Ayrshire and Arran,82,22875,6216.201527,182.8854045,1,729,198.1032093,255,133291,36221.36471,1446,93,6.43153527,6.845851283,857,589,,:,,:,8,85
